ActivityStartDate,MonitoringLocationIdentifier,CharacteristicName,ResultMeasureValue,AU,Impaired,Segment,TMDL,geometry,USGSSite_No,Flow
2015-08-25,TCEQMAIN-11127,Escherichia coli,310,1006D_01,Y,1006D,1,"c(-95.2844, 29.8498)",NA,NA
2013-01-07,TCEQMAIN-10580,Escherichia coli,52,0602_02,N,0602,0,"c(-94.0933, 30.3558)",USGS-08041000,1780
2014-08-05,TCEQMAIN-16661,Escherichia coli,550,1007F_01,Y,1007F,1,"c(-95.2364, 29.6719)",USGS-08075605,3.7
2015-06-24,TCEQMAIN-17679,Escherichia coli,450,0841K_01,Y,0841K,1,"c(-96.9853, 32.6923)",NA,NA
2015-07-21,TCEQMAIN-16661,Escherichia coli,6900,1007F_01,Y,1007F,1,"c(-95.2364, 29.6719)",USGS-08075605,3.86
2018-05-05,TCEQMAIN-11897,Escherichia coli,250,1217_02,N,1217,0,"c(-98.0164, 31.0817)",USGS-08103800,58
2015-12-01,TCEQMAIN-15345,Escherichia coli,180,0607C_01,N,0607C,0,"c(-94.4353, 30.0784)",NA,NA
2017-04-12,TCEQMAIN-15877,Escherichia coli,3700,1007D_03,Y,1007D,1,"c(-95.3367, 29.6453)",NA,NA
2016-09-20,TCEQMAIN-14200,Escherichia coli,190,1903_05,N,1903,0,"c(-98.7924, 29.3272)",USGS-08180640,NA
2014-10-08,TCEQMAIN-18828,Escherichia coli,170,1218_02,Y,1218,0,"c(-97.7022, 31.1081)",NA,NA
2015-10-05,TCEQMAIN-10032,Escherichia coli,390,0101_01,N,0101,0,"c(-100.3706, 35.9355)",USGS-07228000,45
2015-02-12,TCEQMAIN-12068,Escherichia coli,58,1244_04,N,1244,0,"c(-97.6889, 30.5128)",USGS-08105883,38
2012-08-16,TCEQMAIN-10499,Escherichia coli,10,0604M_03,Y,0604M,0,"c(-94.6575, 31.2867)",NA,NA
2017-03-14,TCEQMAIN-12596,Escherichia coli,100,1804_04,N,1804,0,"c(-98.079, 29.673)",NA,NA
2016-11-15,TCEQMAIN-10095,Escherichia coli,93,0214C_01,N,0214C,0,"c(-98.4695, 33.9138)",USGS-07312610,12.1
2016-02-22,TCEQMAIN-13651,Escherichia coli,65,1426_02,N,1426,0,"c(-100.0269, 31.7147)",USGS-08126380,0.75
2016-04-26,TCEQMAIN-12284,Escherichia coli,390,1402_01,N,1402,0,"c(-95.9996, 28.9841)",USGS-08162500,NA
2012-08-21,TCEQMAIN-10972,Escherichia coli,190,0812_01,Y,0812,0,"c(-98.0787, 33.2933)",USGS-08042800,150
2018-08-08,TCEQMAIN-17431,Escherichia coli,340,1003_03,Y,1003,1,"c(-95.1913, 30.5669)",USGS-08069800,NA
2019-05-06,TCEQMAIN-17226,Escherichia coli,650,1255_02,Y,1255,0,"c(-98.2039, 32.235)",NA,NA
2018-07-05,TCEQMAIN-21260,Escherichia coli,230,1804A_01,Y,1804A,0,"c(-97.9395, 29.5991)",USGS-08169780,NA
2017-01-31,TCEQMAIN-12944,Escherichia coli,150,2002_01,N,2002,0,"c(-97.2788, 28.2925)",USGS-08189500,4.54
2013-03-14,TCEQMAIN-20118,Escherichia coli,770,1911_09,Y,1911,1,"c(-98.4922, 29.4268)",USGS-08177700,0.47
2018-03-27,TCEQMAIN-12972,Escherichia coli,26,2104_01,Y,2104,0,"c(-98.2849, 28.4239)",NA,NA
2012-02-07,TCEQMAIN-15121,Escherichia coli,390,0214A_02,Y,0214A,0,"c(-99.2116, 33.9631)",NA,NA
2018-07-31,TCEQMAIN-10937,Escherichia coli,200,0805_04,Y,0805,1,"c(-96.8745, 32.798)",NA,NA
2013-02-07,TCEQMAIN-21029,Escherichia coli,100,0202A_01,N,0202A,0,"c(-95.9608, 33.7442)",USGS-07332622,3.74
2014-04-16,TCEQMAIN-11404,Escherichia coli,170,1113A_01,Y,1113A,1,"c(-95.1142, 29.6339)",NA,NA
2016-06-09,TCEQMAIN-15831,Escherichia coli,20000,1017_02,Y,1017,1,"c(-95.4608, 29.8466)",NA,NA
2018-09-12,TCEQMAIN-11328,Escherichia coli,1200,1009_04,Y,1009,1,"c(-95.4292, 30.0358)",USGS-08069000,414
2015-02-12,TCEQMAIN-12392,Escherichia coli,1000,1416_01,Y,1416,0,"c(-98.7199, 31.2132)",USGS-08146000,42.3
2013-07-31,TCEQMAIN-12628,Escherichia coli,99,1808_04,N,1808,0,"c(-97.8969, 29.8572)",NA,NA
2019-01-09,TCEQMAIN-10465,Escherichia coli,110,0513_01,Y,0513,0,"c(-93.794, 30.6052)",NA,NA
2012-06-06,TCEQMAIN-11971,Escherichia coli,36,1227_02,Y,1227,0,"c(-97.3974, 32.233)",NA,NA
2016-06-28,TCEQMAIN-11527,Escherichia coli,26,1241A_01,N,1241A,0,"c(-101.6597, 33.5133)",NA,NA
2012-10-18,TCEQMAIN-12576,Escherichia coli,440,1804A_01,Y,1804A,0,"c(-97.9439, 29.634)",NA,NA
2016-02-19,TCEQMAIN-20466,Escherichia coli,280,1002A_01,N,1002A,0,"c(-95.0439, 30.3215)",NA,NA
2017-02-14,TCEQMAIN-10469,Escherichia coli,460,0515_01,N,0515,0,"c(-95.3535, 32.6327)",NA,NA
2018-08-22,TCEQMAIN-10148,Escherichia coli,150,0214_02,N,0214,0,"c(-98.4429, 33.9373)",NA,NA
2015-07-16,TCEQMAIN-12861,Escherichia coli,7,1910_01,N,1910,1,"c(-98.4211, 29.2981)",NA,NA
2012-09-19,TCEQMAIN-12881,Escherichia coli,2000,1911_03,Y,1911,1,"c(-98.1741, 29.1102)",USGS-08183200,998
2014-01-14,TCEQMAIN-12911,Escherichia coli,330,1911_09,Y,1911,1,"c(-98.4694, 29.4634)",USGS-08177700,0.22
2016-08-16,TCEQMAIN-10112,Escherichia coli,190,0202F_02,Y,0202F,0,"c(-96.5767, 33.5851)",NA,NA
2015-02-02,TCEQMAIN-11129,Escherichia coli,52,1007R_04,Y,1007R,1,"c(-95.2683, 29.7932)",USGS-08075770,9.08
2018-09-13,TCEQMAIN-18782,Escherichia coli,110,1217B_02,N,1217B,0,"c(-98.1852, 31.0504)",NA,NA
2017-01-10,TCEQMAIN-13497,Escherichia coli,340,1248C_01,Y,1248C,0,"c(-97.5801, 30.6408)",NA,NA
2013-12-11,TCEQMAIN-12369,Escherichia coli,15,1414_01,N,1414,0,"c(-98.139, 30.339)",NA,NA
2016-01-06,TCEQMAIN-17542,Escherichia coli,240,1221D_02,Y,1221D,0,"c(-98.5773, 31.8935)",NA,NA
2017-04-26,TCEQMAIN-13229,Escherichia coli,5,2306_07,N,2306,0,"c(-104.2866, 29.519)",USGS-08374200,NA
2012-12-11,TCEQMAIN-11934,Escherichia coli,5,1221_07,N,1221,0,"c(-98.4593, 31.9578)",USGS-08099400,NA
2013-01-03,TCEQMAIN-10261,Escherichia coli,550,0404B_01,Y,0404B,0,"c(-94.9865, 33.0959)",NA,NA
2016-03-30,TCEQMAIN-12897,Escherichia coli,38,1911_07,N,1911,1,"c(-98.4489, 29.3195)",USGS-08178565,26.7
2016-02-10,TCEQMAIN-12897,Escherichia coli,10,1911_07,N,1911,1,"c(-98.4489, 29.3195)",USGS-08178565,17.4
2016-01-05,TCEQMAIN-10070,Escherichia coli,77,0299A_01,Y,0299A,0,"c(-100.1209, 35.4758)",USGS-07301410,18.1
2017-03-28,TCEQMAIN-15873,Escherichia coli,910,1007R_03,Y,1007R,1,"c(-95.317, 29.8079)",USGS-08075763,1.67
2012-04-11,TCEQMAIN-12578,Escherichia coli,41,1802_01,N,1802,0,"c(-96.8842, 28.5058)",USGS-08188800,1530
2012-03-06,TCEQMAIN-16578,Escherichia coli,100,1808_01,N,1808,0,"c(-97.4943, 29.5138)",NA,NA
2016-10-05,TCEQMAIN-11335,Escherichia coli,86,1010_03,Y,1010,1,"c(-95.3025, 30.26)",USGS-08070500,18.3
2014-12-01,TCEQMAIN-12640,Escherichia coli,160,1810_01,Y,1810,0,"c(-97.6019, 29.6573)",NA,NA
2018-08-09,TCEQMAIN-12116,Escherichia coli,43,1250_02,N,1250,0,"c(-97.8611, 30.6206)",USGS-08104900,0.15
2014-11-06,TCEQMAIN-11896,Escherichia coli,112,1217_01,N,1217,0,"c(-97.7786, 30.9725)",USGS-08103940,NA
2014-06-23,TCEQMAIN-11125,Escherichia coli,200,1016A_03,Y,1016A,1,"c(-95.2341, 29.9339)",USGS-08076180,58.1
2012-03-06,TCEQMAIN-17406,Escherichia coli,250,1810_03,Y,1810,0,"c(-97.7982, 29.9603)",NA,NA
2016-08-17,TCEQMAIN-16654,Escherichia coli,15000,1007L_01,Y,1007L,1,"c(-95.5058, 29.671)",USGS-08074810,487
2017-09-11,TCEQMAIN-16001,Escherichia coli,8,0202C_01,Y,0202C,0,"c(-94.9944, 33.6854)",NA,NA
2019-02-20,TCEQMAIN-16188,Escherichia coli,9,1434G_01,Y,1434G,0,"c(-97.2199, 30.0968)",NA,NA
2012-04-09,TCEQMAIN-12658,Escherichia coli,100,1812_02,N,1812,0,"c(-98.1601, 29.7793)",NA,NA
2013-11-13,TCEQMAIN-11405,Escherichia coli,26,1113A_01,Y,1113A,1,"c(-95.1291, 29.6503)",NA,NA
2014-06-23,TCEQMAIN-17496,Escherichia coli,630,1009C_01,Y,1009C,1,"c(-95.5923, 29.9894)",NA,NA
2016-02-02,TCEQMAIN-10145,Escherichia coli,15,0214_01,N,0214,0,"c(-98.295, 34.0563)",USGS-07312700,87.6
2012-07-10,TCEQMAIN-13496,Escherichia coli,250,1248A_01,N,1248A,0,"c(-97.6143, 30.6761)",NA,NA
2014-02-03,TCEQMAIN-15851,Escherichia coli,4300,1007B_01,Y,1007B,1,"c(-95.5709, 29.7055)",USGS-08074760,26.7
2013-12-04,TCEQMAIN-13543,Escherichia coli,120,1206_01,N,1206,0,"c(-97.9257, 32.6158)",USGS-08090800,46
2016-07-12,TCEQMAIN-17369,Escherichia coli,730,0806E_01,Y,0806E,1,"c(-97.2947, 32.7475)",NA,NA
2015-06-22,TCEQMAIN-16083,Escherichia coli,170,0612B_01,N,0612B,0,"c(-94.4379, 31.6919)",NA,NA
2017-07-25,TCEQMAIN-10853,Escherichia coli,57,0809A_01,N,0809A,0,"c(-97.583, 32.9456)",USGS-08044800,4.36
2018-01-31,TCEQMAIN-14211,Escherichia coli,100,1902_02,Y,1902,0,"c(-97.919, 29.017)",USGS-08186000,35.9
2013-08-21,TCEQMAIN-11328,Escherichia coli,410,1009_04,Y,1009,1,"c(-95.4292, 30.0358)",USGS-08069000,28.8
2018-02-26,TCEQMAIN-14231,Escherichia coli,42,1415_04,N,1415,0,"c(-99.598, 30.5889)",NA,NA
2012-03-14,TCEQMAIN-15853,Escherichia coli,900,1007B_01,Y,1007B,1,"c(-95.4928, 29.678)",NA,NA
2015-10-07,TCEQMAIN-12214,Escherichia coli,71,1406A_01,N,1406A,0,"c(-98.4719, 30.5584)",USGS-08152000,0
2013-05-06,TCEQMAIN-12658,Escherichia coli,77,1812_02,N,1812,0,"c(-98.1601, 29.7793)",NA,NA
2018-05-08,TCEQMAIN-12964,Escherichia coli,64,2102_02,N,2102,0,"c(-97.7758, 27.9378)",USGS-08211200,85.8
2018-05-01,TCEQMAIN-20449,Escherichia coli,55,2302_01,N,2302,0,"c(-97.5291, 25.9186)",NA,NA
2016-10-06,TCEQMAIN-11333,Escherichia coli,160,1009_01,Y,1009,1,"c(-95.7175, 29.9589)",USGS-08068740,4.2
2013-08-08,TCEQMAIN-12578,Escherichia coli,27,1802_01,N,1802,0,"c(-96.8842, 28.5058)",USGS-08188800,384
2014-02-04,TCEQMAIN-12615,Escherichia coli,6,1806_04,N,1806,1,"c(-99.118, 30.011)",NA,NA
2016-02-18,TCEQMAIN-11848,Escherichia coli,19,1202_03,N,1202,0,"c(-96.0218, 29.6718)",NA,NA
2012-01-18,TCEQMAIN-20936,Escherichia coli,260,2102_01,N,2102,0,"c(-97.6398, 27.8674)",NA,NA
2015-03-04,TCEQMAIN-16244,Escherichia coli,82,1806_10,N,1806,1,"c(-99.1446, 30.0471)",USGS-08166200,35.9
2012-11-21,TCEQMAIN-11243,Escherichia coli,15,1004_01,Y,1004,1,"c(-95.3978, 30.2111)",NA,NA
2018-03-13,TCEQMAIN-11724,Escherichia coli,200,1217A_01,N,1217A,0,"c(-97.9267, 30.9854)",NA,NA
2018-11-28,TCEQMAIN-21008,Escherichia coli,180,1006_03,N,1006,0,"c(-95.2128, 29.8053)",NA,NA
2014-12-10,TCEQMAIN-14211,Escherichia coli,110,1902_02,Y,1902,0,"c(-97.919, 29.017)",USGS-08186000,29.8
2012-08-16,TCEQMAIN-13079,Escherichia coli,240,2202_02,Y,2202,0,"c(-97.7008, 26.1735)",USGS-08470400,NA
2014-03-24,TCEQMAIN-16676,Escherichia coli,4900,1016D_01,Y,1016D,1,"c(-95.2876, 29.9308)",NA,NA
2014-07-16,TCEQMAIN-11279,Escherichia coli,200,1006_03,N,1006,0,"c(-95.2333, 29.8372)",USGS-08076700,NA
2016-01-13,TCEQMAIN-10468,Escherichia coli,220,0514_01,Y,0514,0,"c(-95.092, 32.603)",USGS-08019500,329
2018-05-30,TCEQMAIN-13239,Escherichia coli,31,2309_02,N,2309,0,"c(-100.9978, 29.9)",NA,NA
2018-06-26,TCEQMAIN-17487,Escherichia coli,990,1113D_01,Y,1113D,1,"c(-95.1061, 29.6614)",NA,NA
2013-02-26,TCEQMAIN-13005,Escherichia coli,21,2112_04,N,2112,0,"c(-100.0325, 29.7208)",USGS-0818999010,20.7
2016-02-18,TCEQMAIN-11577,Escherichia coli,1000,1202H_01,N,1202H,0,"c(-96.0513, 29.6625)",NA,NA
2016-08-24,TCEQMAIN-12897,Escherichia coli,570,1911_07,N,1911,1,"c(-98.4489, 29.3195)",USGS-08178565,62.8
2016-10-20,TCEQMAIN-17257,Escherichia coli,50,1428C_01,Y,1428C,1,"c(-97.5402, 30.2541)",NA,NA
2017-09-12,TCEQMAIN-16243,Escherichia coli,64,1806_06,N,1806,1,"c(-99.1416, 30.0448)",USGS-08166200,26
2014-05-19,TCEQMAIN-15085,Escherichia coli,920,1911_09,Y,1911,1,"c(-98.4824, 29.4408)",USGS-08177700,0.34
2017-01-05,TCEQMAIN-12904,Escherichia coli,14000,1911_09,Y,1911,1,"c(-98.4953, 29.4103)",USGS-08178000,36.4
2018-02-13,TCEQMAIN-15350,Escherichia coli,1800,0608F_01,N,0608F,0,"c(-94.3458, 30.5217)",NA,NA
2018-01-03,TCEQMAIN-13529,Escherichia coli,150,0604B_01,Y,0604B,0,"c(-94.7485, 31.285)",NA,NA
2015-10-26,TCEQMAIN-18782,Escherichia coli,5900,1217B_02,N,1217B,0,"c(-98.1852, 31.0504)",NA,NA
2016-11-07,TCEQMAIN-14202,Escherichia coli,2400,1902B_01,N,1902B,0,"c(-98.298, 29.496)",NA,NA
2015-09-10,TCEQMAIN-14932,Escherichia coli,460,1804A_01,Y,1804A,0,"c(-97.9662, 29.6697)",NA,NA
2016-10-24,TCEQMAIN-11362,Escherichia coli,240,1014_01,Y,1014,1,"c(-95.6056, 29.7618)",USGS-08073500,77.6
2014-10-02,TCEQMAIN-15846,Escherichia coli,230,1014_01,Y,1014,1,"c(-95.5309, 29.747)",USGS-08073700,115
2012-07-05,TCEQMAIN-11434,Escherichia coli,63,1103E_01,Y,1103E,1,"c(-95.136, 29.4387)",NA,NA
2018-04-11,TCEQMAIN-12791,Escherichia coli,96,1901_02,Y,1901,1,"c(-97.3848, 28.6498)",USGS-08188500,496
2014-01-14,TCEQMAIN-17000,Escherichia coli,38,2306_08,N,2306,0,"c(-104.3775, 29.5433)",NA,NA
2015-01-14,TCEQMAIN-14256,Escherichia coli,140,1911_09,Y,1911,1,"c(-98.4947, 29.3931)",USGS-08178000,19.9
2017-10-25,TCEQMAIN-12791,Escherichia coli,99,1901_02,Y,1901,1,"c(-97.3848, 28.6498)",USGS-08188500,226
2016-09-08,TCEQMAIN-11467,Escherichia coli,170,1104_02,Y,1104,1,"c(-95.1701, 29.4359)",NA,NA
2014-07-02,TCEQMAIN-12881,Escherichia coli,93,1911_03,Y,1911,1,"c(-98.1741, 29.1102)",USGS-08183200,161
2015-08-27,TCEQMAIN-20841,Escherichia coli,99,0612_02,Y,0612,0,"c(-94.4263, 31.7685)",NA,NA
2015-09-03,TCEQMAIN-12886,Escherichia coli,52,1911_05,Y,1911,1,"c(-98.3558, 29.2219)",USGS-08181800,117
2018-03-07,TCEQMAIN-16592,Escherichia coli,610,1014O_01,Y,1014O,1,"c(-95.485, 29.7818)",NA,NA
2012-03-14,TCEQMAIN-11139,Escherichia coli,4100,1007B_01,Y,1007B,1,"c(-95.412, 29.6973)",USGS-08075000,235
2013-08-20,TCEQMAIN-11387,Escherichia coli,1200,1017_04,Y,1017,1,"c(-95.3969, 29.775)",USGS-08074500,200
2014-03-06,TCEQMAIN-16648,Escherichia coli,4000,1013A_01,Y,1013A,1,"c(-95.3704, 29.7796)",USGS-08074540,NA
2013-10-30,TCEQMAIN-17066,Escherichia coli,260,1911_08,Y,1911,1,"c(-98.4895, 29.3799)",NA,NA
2016-12-13,TCEQMAIN-21437,Escherichia coli,24000,1218C_01,Y,1218C,0,"c(-97.6922, 31.0974)",NA,NA
2017-12-19,TCEQMAIN-13647,Escherichia coli,160,1222C_01,Y,1222C,0,"c(-98.6056, 32.1142)",USGS-08099300,5.09
2017-09-27,TCEQMAIN-10222,Escherichia coli,130,0303_05,N,0303,0,"c(-95.5947, 33.3554)",USGS-07342500,6.19
2017-03-09,TCEQMAIN-11808,Escherichia coli,340,1221A_01,Y,1221A,0,"c(-98.224, 31.813)",NA,NA
2015-04-16,TCEQMAIN-10266,Escherichia coli,520,0404C_01,Y,0404C,0,"c(-94.9444, 33.0942)",NA,NA
2018-05-30,TCEQMAIN-17166,Escherichia coli,38,0822A_02,Y,0822A,1,"c(-96.9773, 32.8648)",NA,NA
2013-11-11,TCEQMAIN-11956,Escherichia coli,99,1226_02,N,1226,0,"c(-97.5675, 31.7859)",USGS-08095000,4.96
2014-03-25,TCEQMAIN-17482,Escherichia coli,120,1014E_01,Y,1014E,1,"c(-95.6446, 29.866)",USGS-08072760,6.34
2017-03-20,TCEQMAIN-21260,Escherichia coli,370,1804A_01,Y,1804A,0,"c(-97.9395, 29.5991)",USGS-08169780,NA
2018-03-15,TCEQMAIN-16589,Escherichia coli,20,1016A_02,N,1016A,1,"c(-95.2683, 29.9545)",NA,NA
2013-10-13,TCEQMAIN-12715,Escherichia coli,52000,1911C_01,Y,1911C,1,"c(-98.5084, 29.4135)",NA,NA
2012-01-24,TCEQMAIN-17489,Escherichia coli,190,1008_03,Y,1008,1,"c(-95.5412, 30.1702)",USGS-08068310,NA
2013-01-08,TCEQMAIN-17066,Escherichia coli,410,1911_08,Y,1911,1,"c(-98.4895, 29.3799)",NA,NA
2013-11-25,TCEQMAIN-11370,Escherichia coli,4400,1016_03,Y,1016,1,"c(-95.2381, 29.8917)",NA,NA
2012-07-17,TCEQMAIN-10111,Escherichia coli,260,0202F_01,Y,0202F,0,"c(-96.5605, 33.5942)",NA,NA
2013-12-04,TCEQMAIN-12628,Escherichia coli,27,1808_04,N,1808,0,"c(-97.8969, 29.8572)",NA,NA
2015-03-23,TCEQMAIN-11396,Escherichia coli,520,1017_01,Y,1017,1,"c(-95.5606, 29.8906)",NA,NA
2014-08-12,TCEQMAIN-15867,Escherichia coli,63,1007R_02,Y,1007R,1,"c(-95.3421, 29.8062)",NA,NA
2016-05-11,TCEQMAIN-17066,Escherichia coli,39000,1911_08,Y,1911,1,"c(-98.4895, 29.3799)",NA,NA
2015-03-03,TCEQMAIN-15113,Escherichia coli,20,1806_02,N,1806,1,"c(-99.102, 29.9809)",USGS-08166250,37.3
2014-09-19,TCEQMAIN-11905,Escherichia coli,1200,1218_02,Y,1218,0,"c(-97.5275, 31.0767)",NA,NA
2012-08-13,TCEQMAIN-16649,Escherichia coli,360,1007O_01,Y,1007O,1,"c(-95.3223, 29.7652)",NA,NA
2016-10-19,TCEQMAIN-11133,Escherichia coli,200,1007D_02,Y,1007D,1,"c(-95.3561, 29.6483)",NA,NA
2018-05-22,TCEQMAIN-15121,Escherichia coli,400,0214A_02,Y,0214A,0,"c(-99.2116, 33.9631)",NA,NA
2013-11-13,TCEQMAIN-12790,Escherichia coli,190,1901_01,N,1901,1,"c(-97.214, 28.6132)",NA,NA
2012-05-03,TCEQMAIN-16666,Escherichia coli,550,1006I_01,Y,1006I,1,"c(-95.2496, 29.844)",NA,NA
2013-03-05,TCEQMAIN-12615,Escherichia coli,26,1806_04,N,1806,1,"c(-99.118, 30.011)",NA,NA
2015-04-20,TCEQMAIN-16659,Escherichia coli,13000,1007H_01,Y,1007H,1,"c(-95.2656, 29.6959)",NA,NA
2012-07-18,TCEQMAIN-12881,Escherichia coli,100,1911_03,Y,1911,1,"c(-98.1741, 29.1102)",USGS-08183200,240
2013-06-12,TCEQMAIN-12375,Escherichia coli,13,1414_03,N,1414,0,"c(-98.5456, 30.2721)",NA,NA
2012-02-08,TCEQMAIN-12791,Escherichia coli,5500,1901_02,Y,1901,1,"c(-97.3848, 28.6498)",USGS-08188500,2020
2018-11-14,TCEQMAIN-11163,Escherichia coli,840,1014H_01,Y,1014H,1,"c(-95.6238, 29.7795)",USGS-08073000,NA
2015-06-17,TCEQMAIN-18759,Escherichia coli,8000,1217F_01,N,1217F,0,"c(-97.7847, 30.9793)",NA,NA
2013-05-07,TCEQMAIN-12549,Escherichia coli,260,1806E_01,Y,1806E,1,"c(-99.1487, 30.0514)",NA,NA
2016-06-01,TCEQMAIN-11805,Escherichia coli,390,1220A_02,N,1220A,0,"c(-97.8837, 31.2856)",USGS-08101000,437
2017-07-11,TCEQMAIN-17173,Escherichia coli,68,0841I_01,Y,0841I,0,"c(-96.9947, 32.8034)",NA,NA
2017-11-15,TCEQMAIN-16665,Escherichia coli,320,1006J_01,Y,1006J,1,"c(-95.3227, 29.8664)",USGS-08076500,5.49
2013-02-05,TCEQMAIN-11362,Escherichia coli,320,1014_01,Y,1014,1,"c(-95.6056, 29.7618)",USGS-08073500,95.3
2017-06-08,TCEQMAIN-12377,Escherichia coli,59,1414_05,N,1414,0,"c(-98.7839, 30.2381)",NA,NA
2017-04-10,TCEQMAIN-17492,Escherichia coli,110,1014B_01,Y,1014B,1,"c(-95.7555, 29.7268)",USGS-08072350,NA
2012-04-17,TCEQMAIN-12541,Escherichia coli,91,1806D_01,Y,1806D,1,"c(-99.1342, 30.0347)",NA,NA
2016-08-25,TCEQMAIN-13181,Escherichia coli,44,2302_04,N,2302,0,"c(-98.2719, 26.0956)",NA,NA
2018-10-10,TCEQMAIN-15762,Escherichia coli,26000,1217_05,N,1217,0,"c(-98.2735, 31.4803)",NA,NA
2016-02-24,TCEQMAIN-15085,Escherichia coli,3300,1911_09,Y,1911,1,"c(-98.4824, 29.4408)",USGS-08177700,0.96
2016-03-01,TCEQMAIN-11826,Escherichia coli,180,1226D_01,N,1226D,0,"c(-97.5353, 31.6935)",NA,NA
2015-12-07,TCEQMAIN-15660,Escherichia coli,36,0503_03,N,0503,0,"c(-93.5446, 31.204)",NA,NA
2017-05-30,TCEQMAIN-12032,Escherichia coli,870,1242_04,N,1242,0,"c(-96.825, 31.1339)",USGS-08098290,1010
2016-02-24,TCEQMAIN-10972,Escherichia coli,16000,0812_01,Y,0812,0,"c(-98.0787, 33.2933)",USGS-08042800,383
2012-11-07,TCEQMAIN-14211,Escherichia coli,160,1902_02,Y,1902,0,"c(-97.919, 29.017)",USGS-08186000,35
2014-06-11,TCEQMAIN-12897,Escherichia coli,240,1911_07,N,1911,1,"c(-98.4489, 29.3195)",USGS-08178565,10.9
2016-11-15,TCEQMAIN-21172,Escherichia coli,580,0214F_01,Y,0214F,0,"c(-98.6838, 33.9366)",NA,NA
2013-05-24,TCEQMAIN-18735,Escherichia coli,12000,1911B_01,Y,1911B,1,"c(-98.5148, 29.4149)",NA,NA
2017-12-21,TCEQMAIN-17679,Escherichia coli,1700,0841K_01,Y,0841K,1,"c(-96.9853, 32.6923)",NA,NA
2016-01-25,TCEQMAIN-11323,Escherichia coli,420,1008_02,Y,1008,1,"c(-95.7022, 30.0993)",NA,NA
2014-07-22,TCEQMAIN-11163,Escherichia coli,310,1014H_01,Y,1014H,1,"c(-95.6238, 29.7795)",USGS-08073000,NA
2016-11-16,TCEQMAIN-11911,Escherichia coli,250,1218_02,Y,1218,0,"c(-97.6481, 31.0867)",NA,NA
2016-02-02,TCEQMAIN-12549,Escherichia coli,66,1806E_01,Y,1806E,1,"c(-99.1487, 30.0514)",NA,NA
2013-11-18,TCEQMAIN-20455,Escherichia coli,84,1006D_02,Y,1006D,1,"c(-95.3425, 29.8751)",NA,NA
2013-12-16,TCEQMAIN-16385,Escherichia coli,63,1213A_01,Y,1213A,0,"c(-96.9795, 30.9032)",USGS-08108250,NA
2018-10-10,TCEQMAIN-10215,Escherichia coli,450,0303_01,N,0303,0,"c(-94.6232, 33.2519)",NA,NA
2013-04-16,TCEQMAIN-10114,Escherichia coli,96,0202E_01,Y,0202E,0,"c(-96.573, 33.6007)",NA,NA
2016-06-29,TCEQMAIN-20792,Escherichia coli,240,0611B_02,Y,0611B,0,"c(-94.6482, 31.6009)",USGS-08037050,NA
2015-08-18,TCEQMAIN-10925,Escherichia coli,22,0805_02,N,0805,1,"c(-96.4625, 32.4267)",USGS-08062500,7570
2018-11-19,TCEQMAIN-12814,Escherichia coli,240,1903_03,Y,1903,0,"c(-98.549, 29.2466)",NA,NA
2013-04-24,TCEQMAIN-11139,Escherichia coli,2100,1007B_01,Y,1007B,1,"c(-95.412, 29.6973)",USGS-08075000,94.8
2014-02-10,TCEQMAIN-11172,Escherichia coli,430,1007_08,N,1007,0,"c(-95.2097, 29.7146)",NA,NA
2018-02-15,TCEQMAIN-12358,Escherichia coli,3,1410_03,N,1410,0,"c(-99.1622, 31.4679)",NA,NA
2013-01-10,TCEQMAIN-12791,Escherichia coli,1600,1901_02,Y,1901,1,"c(-97.3848, 28.6498)",USGS-08188500,349
2015-05-14,TCEQMAIN-12032,Escherichia coli,700,1242_04,N,1242,0,"c(-96.825, 31.1339)",USGS-08098290,10200
2017-01-24,TCEQMAIN-16805,Escherichia coli,240,1402H_01,N,1402H,0,"c(-96.4375, 29.5357)",NA,NA
2017-07-31,TCEQMAIN-13202,Escherichia coli,30,2304_04,N,2304,0,"c(-99.5239, 27.5231)",NA,NA
2013-10-23,TCEQMAIN-11312,Escherichia coli,340,1008_04,Y,1008,1,"c(-95.4058, 30.0921)",NA,NA
2017-07-10,TCEQMAIN-10032,Escherichia coli,37,0101_01,N,0101,0,"c(-100.3706, 35.9355)",USGS-07228000,23
2012-04-19,TCEQMAIN-12126,Escherichia coli,23,1253_01,N,1253,0,"c(-96.4505, 31.5122)",NA,NA
2018-01-08,TCEQMAIN-10261,Escherichia coli,1100,0404B_01,Y,0404B,0,"c(-94.9865, 33.0959)",NA,NA
2014-07-01,TCEQMAIN-10869,Escherichia coli,68,0841B_01,N,0841B,1,"c(-97.03, 32.8325)",USGS-0804956950,NA
2014-01-08,TCEQMAIN-11905,Escherichia coli,91,1218_02,Y,1218,0,"c(-97.5275, 31.0767)",NA,NA
2013-03-13,TCEQMAIN-18405,Escherichia coli,14,1221E_01,N,1221E,0,"c(-97.9001, 31.5127)",NA,NA
2015-09-14,TCEQMAIN-15660,Escherichia coli,28,0503_03,N,0503,0,"c(-93.5446, 31.204)",NA,NA
2014-11-19,TCEQMAIN-14211,Escherichia coli,150,1902_02,Y,1902,0,"c(-97.919, 29.017)",USGS-08186000,19.6
